"ID","OS","MEMORY_GB","CPU_CORES","DISK_GB","LOCATION","OWNER","PROVIDER","STATUS","LAST_UPDATED","TAGS"
"25c853a8-30af-450b-be52-8421142a619c","Red Hat Enterprise Linux",69,53,3953,"Tanzania","Tracy Ponce MD","Google Cloud Platform","Paused","2023-05-03 11:14:37.000","{""costCenter"":860,""instanceId"":""c66-62-3daeda70b7f5883"",""name"":""part""}"
"2611808f-1ef3-4641-9afa-491424d9ca6d","Ubuntu",216,55,2840,"Cocos (Keeling) Islands","Brianna Bailey","Google Cloud Platform","Stopped","2023-05-03 04:08:13.000","{""costCenter"":550,""instanceId"":""dd8-1c-3707b5b825d1296"",""name"":""song""}"
"267aa5a1-9892-40ae-9b51-827033e22098","Red Hat Enterprise Linux",117,3,2618,"Norfolk Island","Shannon Shaffer","Amazon Web Services","Stopped","2023-05-04 03:35:58.000","{""costCenter"":523,""instanceId"":""i-25d49b13"",""name"":""act""}"
"267ab931-9ac0-4dad-a5ce-a6dd98fbd813","Red Hat Enterprise Linux",113,10,3590,"Kyrgyz Republic","Kathleen Cox","Microsoft Azure","Paused","2023-05-07 12:17:22.000","{""costCenter"":303,""instanceId"":""i-0f2e02-deee5-ca0b4"",""name"":""no""}"
"274da295-e708-4a74-ac56-5e698135bfb1","Ubuntu",103,54,3164,"Luxembourg","Jennifer Mcintosh","Microsoft Azure","Paused","2023-05-04 14:36:13.000","{""costCenter"":694,""instanceId"":""i-edcdae-a3627-7fcab"",""name"":""agree""}"
"27a6ea46-0149-4c6e-83b0-4f90f02ee78f","Windows Server",252,46,1967,"Cuba","Sara Mccoy","Microsoft Azure","Paused","2023-05-09 06:41:35.000","{""costCenter"":424,""instanceId"":""i-cfe4b9-e02ad-7ddd8"",""name"":""society""}"
"27bf0f08-09c1-40f1-97bf-73e684db093a","Debian",7,1,2813,"Saint Pierre and Miquelon","Kenneth Phillips","Amazon Web Services","Paused","2023-05-06 14:50:19.000","{""costCenter"":538,""instanceId"":""i-92bd94c9"",""name"":""across""}"
"28375379-8e66-457b-9b0d-acb3c10f0b25","Debian",232,4,2751,"Cook Islands","Adam Martinez","Amazon Web Services","Running","2023-05-03 18:25:19.000","{""costCenter"":305,""instanceId"":""i-ef23f9ed"",""name"":""when""}"
"283c07d3-dcf3-4572-a5b6-e49cbfe9dd03","CentOS",155,53,1536,"Chile","Steven Kelly","Amazon Web Services","Running","2023-05-05 12:18:30.000","{""costCenter"":674,""instanceId"":""i-7f677c33"",""name"":""total""}"
"285eb084-5837-4203-b977-2bee9fb75cef","Windows Server",51,55,4055,"Niger","Jennifer Cantu","Amazon Web Services","Stopped","2023-05-06 15:51:18.000","{""costCenter"":533,""instanceId"":""i-33f99df2"",""name"":""wide""}"
"28b37200-fcbb-42d5-bfc4-c1b8caa71e9a","CentOS",105,63,485,"Bhutan","John Boone","Amazon Web Services","Paused","2023-05-06 19:45:51.000","{""costCenter"":945,""instanceId"":""i-cced2b1f"",""name"":""thank""}"
"290585d8-8e15-40f8-ad9d-3261f9c04661","Debian",30,54,101,"Seychelles","Barbara Walker","Google Cloud Platform","Stopped","2023-05-04 15:52:13.000","{""costCenter"":891,""instanceId"":""8d3-a2-540a9b3ae4922a4"",""name"":""surface""}"
"2a1fa4f9-7dbd-4e78-9063-464a3e1071e8","Debian",237,23,3537,"Grenada","Lori Giles","Amazon Web Services","Stopped","2023-05-06 19:50:38.000","{""costCenter"":225,""instanceId"":""i-2f4df59e"",""name"":""I""}"
"2a24595a-a923-4bc1-817b-7519aa4fab60","Red Hat Enterprise Linux",53,39,688,"Mauritius","Cynthia Young","Google Cloud Platform","Running","2023-05-06 05:34:38.000","{""costCenter"":764,""instanceId"":""bb2-5e-dfbc8102c835d42"",""name"":""half""}"
"2a355773-f8c7-4cf9-af36-4427f6318ef2","Debian",252,1,1255,"Antigua and Barbuda","Brian Burgess","Amazon Web Services","Running","2023-05-04 17:19:09.000","{""costCenter"":237,""instanceId"":""i-2b9e463a"",""name"":""scientist""}"
"2aef7cff-7493-4c8c-8931-fae97cbafd6a","Debian",61,11,2091,"Gibraltar","Destiny Terry","Microsoft Azure","Stopped","2023-05-02 15:38:35.000","{""costCenter"":538,""instanceId"":""i-b2bda2-9e996-2e48c"",""name"":""much""}"
"2b29fbf0-3d8e-4254-8a16-854ab6e5d2db","CentOS",10,33,2983,"Portugal","Ariel Taylor","Google Cloud Platform","Paused","2023-05-08 18:40:37.000","{""costCenter"":608,""instanceId"":""99e-19-8f60730d34443c4"",""name"":""hair""}"
"2b328c26-c021-495f-b218-39abb6f1e9d9","Debian",168,8,1622,"Cameroon","Jennifer Tate","Amazon Web Services","Paused","2023-05-08 20:55:08.000","{""costCenter"":203,""instanceId"":""i-89761d19"",""name"":""across""}"
"2b348cad-37b1-408c-9a9e-1e3dce662e1a","Debian",23,17,1683,"Togo","Christopher Walters","Google Cloud Platform","Running","2023-05-03 19:57:43.000","{""costCenter"":742,""instanceId"":""71b-1a-1369b3be9b9ca15"",""name"":""nation""}"
"2b978f59-67e9-4a33-953d-717eb6faaab6","Ubuntu",88,9,3295,"Israel","Cynthia Salas","Amazon Web Services","Running","2023-05-05 01:29:42.000","{""costCenter"":730,""instanceId"":""i-a8ec5dfd"",""name"":""notice""}"
"2b9d9469-1390-4740-9e52-11294148201f","Ubuntu",207,33,675,"Saint Vincent and the Grenadines","Cassie Graham","Amazon Web Services","Stopped","2023-05-06 13:54:06.000","{""costCenter"":999,""instanceId"":""i-34c23754"",""name"":""total""}"
"2c04782d-4cd7-4997-bdf2-fbcbb03b347e","Debian",21,17,829,"Andorra","Cheryl Melton","Microsoft Azure","Running","2023-05-07 10:52:02.000","{""costCenter"":375,""instanceId"":""i-f15e01-d3d04-ef90a"",""name"":""wear""}"
"2c2221ff-66d0-49a8-b127-8b7f96579119","Debian",220,17,84,"Iceland","Brett Mcdonald","Amazon Web Services","Stopped","2023-05-06 18:51:18.000","{""costCenter"":838,""instanceId"":""i-c3d2543d"",""name"":""everything""}"
"2c7d5095-1425-4e03-923b-a7d4deb3b2c8","Ubuntu",114,9,3158,"Kyrgyz Republic","Cassandra Smith","Google Cloud Platform","Stopped","2023-05-09 08:52:31.000","{""costCenter"":559,""instanceId"":""2e5-c3-90a93705687d868"",""name"":""others""}"
"2ceda98d-91ca-45ec-a7a5-b21aadeac270","Red Hat Enterprise Linux",256,49,3485,"Afghanistan","Leslie Mcpherson","Microsoft Azure","Paused","2023-05-02 17:03:21.000","{""costCenter"":269,""instanceId"":""i-a75598-eaa66-0ba06"",""name"":""couple""}"
"2cf402fb-e77e-4d78-ab09-a0c1ea1bfa45","Ubuntu",185,30,1540,"us-gov-east-1","Umair Ali","Amazon Web Services","Running","2023-05-07 23:26:53.000","{""costCenter"":917,""instanceId"":""i-b09d51d5"",""name"":""blackops-2""}"
"2da56568-9ce1-4e5a-b3dc-4381374ca215","Debian",226,44,461,"Saint Lucia","Laurie Perkins","Google Cloud Platform","Stopped","2023-05-06 23:51:03.000","{""costCenter"":999,""instanceId"":""9a3-fe-a1884bae353eaa8"",""name"":""call""}"
"2da783ba-2265-45e4-81a8-15696328ec50","Ubuntu",196,16,2688,"Niger","Peter Brown","Microsoft Azure","Running","2023-05-06 10:43:34.000","{""costCenter"":540,""instanceId"":""i-68fa38-03cfe-8cef6"",""name"":""movie""}"
"2e31d6ff-edaa-485b-94e7-5573aef2474b","Debian",220,56,2429,"New Zealand","Elizabeth Knight","Google Cloud Platform","Paused","2023-05-04 00:32:22.000","{""costCenter"":958,""instanceId"":""99c-a7-abddd61b40ae9b1"",""name"":""base""}"
"2e69fac7-38bf-4679-9a69-7d856e07f9a1","Ubuntu",83,40,1307,"Cape Verde","Sarah Davenport","Google Cloud Platform","Stopped","2023-05-05 10:04:34.000","{""costCenter"":560,""instanceId"":""b96-a6-a2f4f39fa833517"",""name"":""box""}"
"2e76d27c-bcd6-457a-a9fe-093d8390266a","CentOS",253,52,1546,"Holy See (Vatican City State)","Janice Martin","Google Cloud Platform","Running","2023-05-01 16:00:47.000","{""costCenter"":528,""instanceId"":""4f5-2e-7f10bb1e84701fd"",""name"":""ten""}"
"2e890060-ec72-4a91-9b86-cef2c5c645c9","CentOS",96,43,3059,"Congo","Michelle Kennedy","Amazon Web Services","Running","2023-05-02 00:38:38.000","{""costCenter"":367,""instanceId"":""i-ee80aef3"",""name"":""until""}"
"2edd8dad-0771-4d47-bc22-09dc78494b7f","Red Hat Enterprise Linux",124,43,2482,"South Africa","Angela Delacruz","Google Cloud Platform","Running","2023-05-01 23:51:53.000","{""costCenter"":443,""instanceId"":""de0-10-e7820fcd421adb6"",""name"":""drug""}"
"2f2b5f2b-5f87-4b90-8f8b-5be1b8193ee5","Red Hat Enterprise Linux",10,39,3729,"Saint Barthelemy","Jessica Ewing","Amazon Web Services","Running","2023-05-07 08:24:21.000","{""costCenter"":130,""instanceId"":""i-6e40d0a9"",""name"":""key""}"
"2f8c8e12-aeed-4154-a75d-b3ca2e193b78","Ubuntu",77,39,2872,"New Zealand","Roy Carter","Microsoft Azure","Running","2023-05-05 18:14:37.000","{""costCenter"":202,""instanceId"":""i-5dd59c-5ddea-979e1"",""name"":""public""}"
"2fddf799-bb30-4f2c-b0a9-2489fe098cac","CentOS",226,27,2837,"Burkina Faso","Steven Andrews","Google Cloud Platform","Running","2023-05-08 19:07:05.000","{""costCenter"":426,""instanceId"":""5e3-19-1b42d63118214cf"",""name"":""identify""}"
"2ffa23cd-1893-4cd6-bd96-ad036db3f122","CentOS",247,28,2590,"Thailand","Alyssa Ibarra","Amazon Web Services","Stopped","2023-05-07 04:17:41.000","{""costCenter"":355,""instanceId"":""i-8944255f"",""name"":""spring""}"
"306a53c5-5828-41f7-b8f3-7de4ccc1e1f2","CentOS",140,41,1036,"Central African Republic","Carl Lewis","Google Cloud Platform","Paused","2023-05-05 06:31:16.000","{""costCenter"":956,""instanceId"":""8be-9b-2f959fe5f25b2cd"",""name"":""until""}"
"30e4c174-fbcb-47d3-8087-eea6a8bbaba7","CentOS",246,12,3964,"Aruba","William Torres","Google Cloud Platform","Running","2023-05-08 03:10:33.000","{""costCenter"":370,""instanceId"":""e68-a1-c11dc2e21798685"",""name"":""arm""}"
"31cf820e-5757-42b8-a86e-37031d01fcc1","Ubuntu",41,31,2480,"Maldives","Logan Nguyen","Amazon Web Services","Stopped","2023-05-02 03:10:29.000","{""costCenter"":294,""instanceId"":""i-170d2b46"",""name"":""daughter""}"
"31fb84b9-f0ee-4ec6-9050-a09509a7c7d5","CentOS",224,2,210,"Latvia","Michael Howard","Google Cloud Platform","Stopped","2023-05-04 10:27:56.000","{""costCenter"":698,""instanceId"":""d60-cf-752e3c9c4f68746"",""name"":""feeling""}"
"32abafe2-ad37-4c8e-8bbf-e237ab95bf3d","Ubuntu",246,35,73,"Jersey","Philip Baker","Google Cloud Platform","Paused","2023-05-02 23:37:07.000","{""costCenter"":621,""instanceId"":""8fc-e0-b2719bbbde6dab2"",""name"":""trouble""}"
"32dbf383-1990-426f-bc3f-d381952a2a2e","CentOS",178,20,2506,"Bahrain","Mrs. Julie Carey MD","Google Cloud Platform","Stopped","2023-05-06 05:25:35.000","{""costCenter"":993,""instanceId"":""be5-5a-1ae17fd228aa307"",""name"":""walk""}"
"332789bd-cd48-447c-b049-ca8e971a5ba4","Ubuntu",55,27,3465,"Sri Lanka","Collin Anderson DDS","Amazon Web Services","Running","2023-05-05 14:35:47.000","{""costCenter"":571,""instanceId"":""i-763cdccb"",""name"":""moment""}"
"3336435b-a0dc-42d8-9119-8900ac9e76a5","Red Hat Enterprise Linux",114,29,1638,"Macao","Bobby Gonzalez","Microsoft Azure","Stopped","2023-05-06 03:25:28.000","{""costCenter"":505,""instanceId"":""i-6466a8-55738-ca93a"",""name"":""glass""}"
"33dcb0ba-25ce-417a-b1ba-162e783c4ef9","Debian",24,50,2855,"Cote d'Ivoire","Darin Armstrong","Google Cloud Platform","Paused","2023-05-05 00:17:44.000","{""costCenter"":810,""instanceId"":""d6b-d0-3fc37220028c70c"",""name"":""way""}"
"33e28834-2de3-4b3a-9b00-6edbc1f24887","Red Hat Enterprise Linux",19,19,3074,"Kuwait","Barbara Leonard","Amazon Web Services","Running","2023-05-09 10:24:20.000","{""costCenter"":956,""instanceId"":""i-50413c6f"",""name"":""whole""}"
"341d2e2a-368a-402d-9970-58c7bd3a3aff","Ubuntu",214,36,723,"Namibia","Cassandra Smith","Google Cloud Platform","Paused","2023-05-02 08:40:52.000","{""costCenter"":919,""instanceId"":""373-d5-09c4e6910beff69"",""name"":""something""}"
"34384954-eb6b-49ad-a565-c7627b8fcf65","Ubuntu",136,57,874,"New Zealand","Kelly Rivera","Amazon Web Services","Stopped","2023-05-07 13:42:14.000","{""costCenter"":789,""instanceId"":""i-9b585c64"",""name"":""perhaps""}"
"34747f7e-241b-4f5b-950f-1fa7d7b42eb0","Windows Server",46,61,142,"Zambia","Eric Johnson","Microsoft Azure","Stopped","2023-05-08 03:07:01.000","{""costCenter"":871,""instanceId"":""i-9a9536-b5fc8-4ec2a"",""name"":""work""}"
"351be262-2613-4dfe-a0f5-5bace0464158","CentOS",199,48,468,"Liberia","Micheal Scott","Microsoft Azure","Paused","2023-05-09 14:43:44.000","{""costCenter"":396,""instanceId"":""i-3a3cc6-328c5-3c02f"",""name"":""wife""}"
"3521dcab-1835-4490-b4e3-6a9f72607d3e","CentOS",197,34,1588,"United States of America","Brenda Peterson","Amazon Web Services","Running","2023-05-05 23:22:28.000","{""costCenter"":310,""instanceId"":""i-729da3b2"",""name"":""cut""}"
"3551ecf6-2b1f-4961-adf3-9f42ba8e176c","Windows Server",60,10,3731,"Guernsey","Katherine Burgess","Microsoft Azure","Stopped","2023-05-03 21:33:47.000","{""costCenter"":128,""instanceId"":""i-3357a9-176b4-0e107"",""name"":""table""}"
"35b3c676-b724-499e-8986-5c17f43c634e","Red Hat Enterprise Linux",62,10,1553,"Burundi","Christine Jackson","Google Cloud Platform","Paused","2023-05-05 21:46:23.000","{""costCenter"":637,""instanceId"":""000-47-3fc5d6e6a078e8f"",""name"":""money""}"
"35feba10-f539-4693-a877-faf2398227cc","Red Hat Enterprise Linux",194,19,1043,"Niger","Jonathan Burns","Google Cloud Platform","Paused","2023-05-05 07:05:01.000","{""costCenter"":847,""instanceId"":""607-71-baf517dfc2c7a32"",""name"":""memory""}"
"3628e93e-6ee4-482e-8a58-12e4d5fb0fb2","CentOS",34,59,424,"Belarus","Eugene Jones","Amazon Web Services","Running","2023-05-05 16:16:44.000","{""costCenter"":479,""instanceId"":""i-c48ccfbe"",""name"":""administration""}"
"36624248-7a8c-4b74-a2d2-964454fa1cb2","Windows Server",197,35,1497,"Northern Mariana Islands","Christopher Gutierrez","Google Cloud Platform","Stopped","2023-05-02 10:42:30.000","{""costCenter"":843,""instanceId"":""8ba-55-22b00c4e71055b6"",""name"":""camera""}"
"36745b92-35ac-407c-9736-a49a8f07dd14","CentOS",96,24,1297,"Holy See (Vatican City State)","Pamela Reynolds","Google Cloud Platform","Stopped","2023-05-09 10:00:21.000","{""costCenter"":258,""instanceId"":""e95-37-18642ba8e2c1587"",""name"":""very""}"
"36bdd99b-953f-42e8-a37d-1d299d6e9cbc","CentOS",86,15,3753,"Bolivia","Jose Hensley","Microsoft Azure","Running","2023-05-06 10:54:10.000","{""costCenter"":882,""instanceId"":""i-f08084-e4f7f-b5160"",""name"":""west""}"
"37955cbb-0f0d-489a-8a32-f8ebca6f14c9","CentOS",155,61,1168,"Palestinian Territory","Andrea Farmer","Google Cloud Platform","Stopped","2023-05-01 08:18:17.000","{""costCenter"":693,""instanceId"":""80e-a9-981bf9457adc895"",""name"":""hand""}"
"381b3faf-9620-4e41-a03c-59d8e7d4eb49","Debian",239,43,1276,"Palau","Amber Vasquez","Microsoft Azure","Stopped","2023-05-02 19:02:51.000","{""costCenter"":397,""instanceId"":""i-c4e82f-c2d3a-e1e11"",""name"":""act""}"
"384f24d9-0cc3-48ba-8244-2da9255daba8","Debian",80,51,2791,"Cayman Islands","Joyce Hanson","Microsoft Azure","Running","2023-05-07 09:50:07.000","{""costCenter"":344,""instanceId"":""i-eea31c-524b8-ea4bd"",""name"":""school""}"
"38512405-3afd-4360-a110-4655f4bd5f57","Red Hat Enterprise Linux",251,41,2171,"Bermuda","Melissa Miller","Amazon Web Services","Paused","2023-05-08 04:48:27.000","{""costCenter"":421,""instanceId"":""i-174e6bfa"",""name"":""camera""}"
"387e5c1d-1e0f-4fd9-97cb-70a2c0edd808","Windows Server",65,12,310,"Guam","Willie Randolph","Microsoft Azure","Running","2023-05-03 10:58:49.000","{""costCenter"":262,""instanceId"":""i-7e0d21-d8cc2-0a72e"",""name"":""form""}"
"3887dcb6-e2b2-4c5f-adbb-30977a227fe2","Red Hat Enterprise Linux",105,63,1491,"Belgium","Gregory Cox","Amazon Web Services","Stopped","2023-05-08 17:12:28.000","{""costCenter"":225,""instanceId"":""i-ccacad1e"",""name"":""president""}"
"38c403b3-fd9e-472a-a75c-885f1884fff3","Red Hat Enterprise Linux",249,46,2334,"United States Minor Outlying Islands","Brenda Sparks","Microsoft Azure","Paused","2023-05-07 17:43:34.000","{""costCenter"":312,""instanceId"":""i-d07f7c-3ac11-912c5"",""name"":""big""}"
"38ddb114-77ac-4751-98a6-423ffda54e6a","Debian",115,4,2350,"Italy","Reginald Parker","Amazon Web Services","Stopped","2023-05-07 11:49:09.000","{""costCenter"":200,""instanceId"":""i-c5cb3815"",""name"":""decide""}"
"3abfccf2-2a00-44c7-8ae9-8185ace0c921","Debian",102,31,3925,"Northern Mariana Islands","Steven King","Google Cloud Platform","Running","2023-05-01 03:30:45.000","{""costCenter"":105,""instanceId"":""dde-0c-a249bee79a602c1"",""name"":""model""}"
"3adfe475-43a1-4c4d-b426-5b744e62a87b","Debian",13,51,3031,"Algeria","Amanda Robinson","Google Cloud Platform","Paused","2023-05-02 22:47:47.000","{""costCenter"":101,""instanceId"":""e64-49-49286c03416ce41"",""name"":""guess""}"
"3d016314-55f2-44f8-b43e-b3ad4473a178","Ubuntu",201,62,3353,"Bolivia","Christopher Clark","Amazon Web Services","Stopped","2023-05-02 20:10:45.000","{""costCenter"":664,""instanceId"":""i-34f41fd6"",""name"":""whatever""}"
"3d4868ed-2493-4322-a1d5-4a9755b083a4","Windows Server",54,8,2779,"Niue","Cindy Matthews","Google Cloud Platform","Stopped","2023-05-05 14:01:40.000","{""costCenter"":152,""instanceId"":""061-d9-d9a072afc71728a"",""name"":""ability""}"
"3ded85cd-a2f1-4e05-a6e0-c1ccf197b2f1","Red Hat Enterprise Linux",154,39,3625,"Solomon Islands","Michael Kane","Google Cloud Platform","Stopped","2023-05-06 13:57:05.000","{""costCenter"":982,""instanceId"":""0a2-92-6acb348457bb6c4"",""name"":""local""}"
"3e0e5270-651a-48b6-ac7f-158648ab70e7","Debian",32,7,2247,"Algeria","Craig Harris","Microsoft Azure","Stopped","2023-05-05 08:33:39.000","{""costCenter"":708,""instanceId"":""i-bb2ef0-33cf5-60894"",""name"":""field""}"
"3f4121be-e586-4d05-8fb5-d765c0af02a2","CentOS",72,38,1519,"Sao Tome and Principe","David Le","Google Cloud Platform","Running","2023-05-09 11:50:07.000","{""costCenter"":820,""instanceId"":""496-55-27e09e5be4e7ca0"",""name"":""choose""}"
"3f90feaf-3904-4587-b3cc-89d7d1480b43","CentOS",194,35,2868,"South Georgia and the South Sandwich Islands","Jonathan Reed","Microsoft Azure","Paused","2023-05-03 21:54:34.000","{""costCenter"":125,""instanceId"":""i-55d03e-d2b2d-85f69"",""name"":""sell""}"
"3fe2ffaa-7e35-453f-a6d7-f147bdbd3f99","Debian",183,17,2613,"Zimbabwe","Megan Robertson","Amazon Web Services","Stopped","2023-05-02 23:47:25.000","{""costCenter"":345,""instanceId"":""i-370b17eb"",""name"":""each""}"
"40284a9d-8b1f-4a0b-ae9a-9556274f0dc5","Windows Server",201,59,508,"Turkey","Desiree Obrien","Microsoft Azure","Paused","2023-05-03 07:47:47.000","{""costCenter"":707,""instanceId"":""i-307b0c-30d18-40807"",""name"":""board""}"
"40f9e703-7464-465d-aa6b-f3e44f70186b","CentOS",208,56,3396,"Iran","George Hanson","Amazon Web Services","Paused","2023-05-02 05:16:18.000","{""costCenter"":756,""instanceId"":""i-e5f8693b"",""name"":""series""}"
"42115c3c-42d8-4251-abfb-61b65446fd62","Ubuntu",129,44,222,"Korea","Jessica Gonzalez","Microsoft Azure","Paused","2023-05-05 19:42:14.000","{""costCenter"":677,""instanceId"":""i-138cfa-11683-64186"",""name"":""interview""}"
"423fb1a2-ffa7-4f0f-a625-5280bfb457c8","Windows Server",132,53,1387,"French Guiana","Eric Smith","Google Cloud Platform","Paused","2023-05-01 03:48:54.000","{""costCenter"":559,""instanceId"":""cf8-82-17ce7ac68420984"",""name"":""loss""}"
"427fa846-ee85-436f-92cd-12a784ca60b8","CentOS",39,11,2621,"Venezuela","Tiffany Blankenship","Google Cloud Platform","Stopped","2023-05-07 03:01:41.000","{""costCenter"":686,""instanceId"":""0ae-86-132bbf88b83e728"",""name"":""risk""}"
"433c1b01-92ec-421c-9e53-64a1cd4059c1","Windows Server",98,26,3614,"Estonia","Jeffrey Davis","Amazon Web Services","Paused","2023-05-02 02:00:48.000","{""costCenter"":437,""instanceId"":""i-9af317cb"",""name"":""machine""}"
"435382ca-3cd1-44f7-ac9f-43c594b2d3a8","Debian",245,46,1313,"Maldives","Cameron Mccarty","Amazon Web Services","Stopped","2023-05-04 12:05:58.000","{""costCenter"":821,""instanceId"":""i-2f0d6244"",""name"":""happen""}"
"436c999e-32aa-43a3-922b-c3e39ca98c71","CentOS",26,27,38,"Vanuatu","Brian Rodriguez","Microsoft Azure","Running","2023-05-02 07:49:54.000","{""costCenter"":715,""instanceId"":""i-84e03f-6c2e0-4fcba"",""name"":""best""}"
"438c1a9d-c9f6-420c-8294-dc3cb0a665a1","Debian",188,10,4044,"Heard Island and McDonald Islands","Benjamin Mejia","Amazon Web Services","Stopped","2023-05-08 23:09:45.000","{""costCenter"":769,""instanceId"":""i-036dd9b4"",""name"":""simple""}"
"43d5e0c0-b3e1-49bc-9484-6fbcfbd18a7f","Windows Server",165,1,2249,"Lao People's Democratic Republic","Stephanie Gomez","Amazon Web Services","Running","2023-05-06 10:08:15.000","{""costCenter"":735,""instanceId"":""i-6861961e"",""name"":""themselves""}"
"4457b7e4-8bc4-47a9-b70d-7410eb0511e5","Windows Server",209,41,3162,"Kuwait","Thomas Patterson","Google Cloud Platform","Running","2023-05-06 15:48:44.000","{""costCenter"":382,""instanceId"":""ba7-3a-e72b393d6e0cd28"",""name"":""ago""}"
"4480d955-35ee-433c-8c43-3508ef64b350","Windows Server",33,19,3688,"Mongolia","Steven Scott","Google Cloud Platform","Paused","2023-05-09 02:15:00.000","{""costCenter"":525,""instanceId"":""b8c-20-78126ed3c64c37c"",""name"":""yourself""}"
